link
https://www.sinta.unibe.ch/phd_program/educational_objective/index_eng.html
https://nitro.edu.au/articles/2020/3/6/artistic-research-and-film-practice-in-europe-stockholm-university-of-the-arts-22-january-2020-a-report
https://www.unimi.it/en/education/postgraduate-programmes/doctoral-programmes-phd/ay-2019/2020-literature-arts-and-environmental-heritage
https://www.reading.ac.uk/art/
https://waag.org/en/tags/artistic-research
https://www.deephistoriesfragilememories.com/
https://kadk.dk/en/research-and-artistic-research-kadk
https://courtauld.ac.uk/study/phd-research
https://www.ljmu.ac.uk/study/courses/postgraduates/liverpool-school-of-art-and-design-postgraduate-research
https://www2.daad.de/deutschland/stipendium/datenbank/en/21148-scholarship-database/?detail=57140602
https://www.kug.ac.at/en/arts/general/arts-based-research/
https://www.manchester.ac.uk/study/postgraduate-research/programmes/list/08435/phd-arts-management-and-cultural-policy/
https://www.dmu.ac.uk/study/courses/postgraduate-courses/arts-research-mphil-phd-degree/arts-research-mphil-phd-degree.aspx
http://www.gsa.ac.uk/study/doctoral-degrees/how-to-apply/
https://www.monash.edu/arts/graduate_research
https://www.southampton.ac.uk/wsa/postgraduate/research_degrees/courses/phd-fine-art.page
https://goldenpages.jpehs.co.uk/2019/07/31/doctors-in-performance-3/
https://studyinsweden.se/plan-your-studies/degree-programmes/phd-programmes/
https://artechne.wp.hum.uu.nl/a-phd-in-the-arts-now-possible-in-maastricht/
https://www.ox.ac.uk/admissions/graduate/courses/dphil-fine-art
https://apass.be/
https://magzhall.wordpress.com/about-my-current-research-practice/
https://kkh.se/en/research/doctoral-studies/
http://www.ddgbethesda.com/phd-fine-art-practice
https://www.bgc.bard.edu/ma-phd/4/phd-program
http://www.edu-active.com/phd/2020/jun/03/phd-fellowships-field-digital-visual-studies.html
https://icause.com/online/artistic-research-phd-students-coping-with-covid-19/10000110166805882
https://www.diae.events/en/artistic-research-conference-festival/
http://www.bbk.ac.uk/student-services/financial-support/phd-funding/arts-research-funding
https://www.youthop.com/fellowships/artistic-research-residency-program-2019-2020-in-france
https://www.youtube.com/watch?v=RuPuwvrfFC8
http://s178255148145.blix.com/en/research/phd-in-artistic-research
https://www.ecrea.eu/page-18206/8745467
https://www.sarn.ch/publications
http://www.artistic-research.de/calendar?lang=en
https://www.vr.se/english/about-us/organisation/scientific-councils-councils-and-committees/the-committee-for-artistic-research.html
https://www.ulapland.fi/EN/Units/Faculty-of-Art-and-Design
https://www.helsinki.fi/en/faculty-of-arts
https://www.aec-music.eu/about-aec/news/aec-shares-call-for-phd-programme-in-artistic-research---oslo-
https://brill.com/view/title/30143
https://www.konstfack.se/en/Research/Konstfack-Research-Week/Konstfack-Research-Week-2020/
https://ahc.leeds.ac.uk/
https://scholaridea.com/2020/09/09/54-phd-postdoctoral-and-faculty-positions-at-aalto-university-finland/
https://go-study-europe.de/international-research-conference-2020/
https://www.soas.ac.uk/soasoas/events/10sep2020-the-south-asian-art-world-curating-collecting-and-research-in-2020.html
https://gradadmissions.mit.edu/programs/degrees/doctoral-degrees/
https://news.artnet.com/art-world/yale-art-history-graduate-2021-1907048
https://www.it.pt/Positions/OtherResearchPosition/7145
https://www.rgu.ac.uk/study/academic-schools/gray-s-school-of-art
https://egs.edu/
https://www.newcastle.edu.au/study/research/phd-scholarships
https://www.newschool.edu/parsons/
https://www.utwente.nl/en/organisation/careers/!/1316261/phd-position-effect-of-real-roughness-on-thermal-convection
http://benk.farmaincasa.it/postdoctoral-fellowships-in-humanities-and-social-sciences-2020.html
https://www.cla.auburn.edu/
http://www.iisertirupati.ac.in/
https://www.hull.ac.uk/choose-hull/student-life/graduation-ceremonies/virtual-celebrations
https://www.unimelb.edu.au/
https://www.indeed.co.uk/Museum-Art-Research-jobs
https://www.univr.it/en/phds
http://artistsinlabs.ch/en/residency_programs
https://www.nature.com/naturecareers/job/post-doctoral-research-associate-mfd-max-planck-institute-for-nuclear-physics-mpik-729532
https://events.cornell.edu/event/stoikov_lecture_on_asian_art_daisy_wang_4184
https://twin-cities.umn.edu/academics-admissions
https://www.roskampinstitute.org/
https://thewire.in/rights/renowned-academics-artists-support-k-satyanarayana-condemn-nia-harassment
https://www.dana-farber.org/
https://www.thelancet.com/lancet/article/s0140-6736(20)31604-4
https://jobs.hku.hk/
https://www.noticebard.com/national-tribal-fellowship-2020/
https://moore.edu/academics/graduate-studies/
https://atec.utdallas.edu/content/atec-kudos-august-2020/
https://www.fas.nus.edu.sg/pol/
http://www.sharenetwork.eu/images/products/5/1-emerging-models-for-artistic-research-across-europe.pdf
https://sites.allegheny.edu/modlang/2020/09/09/allegheny-welcomes-new-faculty-for-fall-2020/
https://www.anu.edu.au/
https://www.ugent.be/en/work/vacancies/scientific/phd-student-lo8js
https://www.leibniz-gemeinschaft.de/karriere/stellenportal/detail/job/show/Job/research-scientist-mfd-1.html
https://www.academictransfer.com/nl/294177/phd-position-from-waste-to-feed-development-of-novel-ceramic-nanofiltration-membranes/?_bl=eyJwYXRoIjoiL25sLyIsInZhY2FuY3lfaWQiOjI1ODQ5LCJzZWFyY2hfcGFyYW1zIjp7fSwicmFuZG9tIjowLjE5OTgzNjczNDczODA0NzA4fQ%3A1kGPLq%3Ay16DM-jhSKhtvVsO0fzqVUy-EBs
https://biardo.com/journal/phd-thesis-in-visual-arts-d8944b
https://www.novonordisk.com/
https://www.colgate.edu/news/stories/colgate-welcomes-new-faculty-2020-academic-year
http://xn--tsv-pfrring-wfb.de/dvxiezt/unt-pa-program.html
https://yfile.news.yorku.ca/2020/09/10/three-professors-join-the-faculty-of-education-2/
https://yfile.news.yorku.ca/2020/09/10/ampd-brings-10-new-faculty-members-on-board/
https://www.jbhe.com/2020/09/harvard-sph-asst-assoc-professor-met/
https://www.amazon.science/quantum-technologies
https://www.unjobnet.org/jobs/detail/17593023
https://www.jmir.org/2020/9/e18038/
https://www.engineering.pitt.edu/News/2020/Research-Restart/
https://nyuad.nyu.edu/
https://www.imperial.ac.uk/jobs/description/ENG01388/research-associate-learning-algorithms-resilient-and-versatile-robots/
https://www.businesswire.com/news/home/20200909006177/en/SBB-Research-Group-Names-September-2020-Grant
https://www.jobs.ac.uk/job/CBM654/uea-leverhulme-early-career-fellowships-2021
https://www.bitrine.com/kzjcv/online-chemistry-degree.html
https://kiu.ac.ug/news-page.php?i=somac%E2%80%99s-hussein-muhaise-to-stage-virtual-public-defence-of-his-phd-on-september-15
https://www.phdstudies.fr/Doctorat/Etudes-des-arts/Europe/
https://www.analyticsvidhya.com/blog/2020/09/11-data-science-myths/
https://arts.ucalgary.ca/
https://www.metteingvartsen.net/research_project/artistic-research-phd/
https://sdee-lozere.fr/site/5jo6woa.php?id=art-research-proposal-example-84ce69
https://www.uwe.ac.uk/research/postgraduate-research-study
https://www.barbara-ungepflegt.com/artistic-research/
http://www.hbcse.tifr.res.in/
"https://www.uam.es/EscuelaDoctorado/Programa-Doctorado-en-Estudios-Art%C3%ADsticos,-Literarios/1446711311332.htm?language=en_GB&nDept=1&pid=1446711296967&pidDept=1446711297512"
https://en.art-er.it/
